mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10640425682067871,0.018173327560882906,0.0061931610107421875,0.001051827903168708,5,log2,2,10,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9337822671156003,0.8767302656191545,0.9481855592966704,0.9468186134852801,0.932383665716999,0.9275800742467407,0.026237195471442862,197
0.14509377479553223,0.015620873323231628,0.009202051162719726,0.002342479084043827,5,log2,2,10,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9343434343434344,0.8759820426487093,0.9491208380097269,0.9471984805318139,0.9306742640075973,0.9274638119082563,0.026707649461783105,211
0.19934935569763185,0.014555529005622589,0.010873222351074218,0.0014573840908738806,5,log2,2,10,400,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",0.9324728769173213,0.8761690983913206,0.9491208380097269,0.9460588793922128,0.9308641975308642,0.9269371780482892,0.02638642676685245,249
0.24649639129638673,0.02860028958998411,0.01410679817199707,0.0030414868323779005,5,log2,2,10,500,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.93228582117471,0.8765432098765432,0.9487467265245042,0.9458689458689459,0.9320037986704653,0.9270897004230338,0.026183134182505546,241
0.09084057807922363,0.005793497571748589,0.006914377212524414,0.002210503155395899,5,log2,2,15,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 200}",0.9311634867190423,0.8787878787878788,0.9463150018705574,0.9451092117758784,0.9321937321937321,0.9267138622694178,0.02477628536294758,273
0.1602461814880371,0.024264532335241448,0.009711647033691406,0.0037746834222686706,5,log2,2,15,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 300}",0.9322858211747099,0.8780396558174336,0.9470632248410026,0.9452991452991453,0.9312440645773978,0.9267863823419379,0.025219955746528074,265
0.2252894401550293,0.027699134298366707,0.012109756469726562,0.0029546487892867634,5,log2,2,15,400,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 400}",0.9309764309764309,0.877665544332211,0.9474373363262252,0.9458689458689458,0.9308641975308642,0.9265624910069354,0.025445617719467066,297
0.2507910251617432,0.04586492902682302,0.016954612731933594,0.005426320539568953,5,log2,2,15,500,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 500}",0.9307893752338195,0.8769173213617658,0.9474373363262252,0.9458689458689458,0.9318138651471986,0.926565368787591,0.025762704340814787,293
0.12258725166320801,0.010516651345766593,0.008586978912353516,0.0029987969656864915,5,log2,2,20,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",0.9317246539468761,0.8784137673026562,0.9457538346427234,0.9445394112060779,0.9312440645773978,0.9263351463351464,0.024730885766827894,337
0.17207603454589843,0.013911017624209928,0.010666561126708985,0.0020958038722785396,5,log2,2,20,300,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",0.93228582117471,0.8778526000748224,0.9476243920688364,0.9445394112060779,0.9320037986704652,0.9268612046389823,0.025303537297914246,255
0.21376485824584962,0.026480128947094308,0.011130905151367188,0.0019559447008880085,5,log2,2,20,400,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 400}",0.9306023194912083,0.8784137673026561,0.9476243920688365,0.9458689458689458,0.9321937321937321,0.9269406313850757,0.025226805627306455,247
0.2751108169555664,0.01486848007508951,0.015005254745483398,0.0016634475342499591,5,log2,2,20,500,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}",0.9313505424616535,0.877104377104377,0.9472502805836139,0.9445394112060779,0.9320037986704653,0.9264496820052376,0.025494034457816197,309
