mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02776641845703125,0.004907136508340863,0.0022737979888916016,0.0007795314553117649,0.7,0.01,3,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.9227459783015338,0.8742985409652076,0.940796857463524,0.9367521367521368,0.9323836657169989,0.9213954358398802,0.024301959145451576,1387
0.029065608978271484,0.004723296027767757,0.003269195556640625,0.0011169575418519034,0.7,0.01,3,3,300,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.9224653946876169,0.872334455667789,0.941358024691358,0.9328584995251662,0.9334283000949667,0.9204889349333794,0.0248141591548138,1460
0.04389324188232422,0.0045875398252631155,0.003171205520629883,0.0012850593944442098,0.7,0.01,3,3,500,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",0.9270482603815936,0.8755144032921811,0.9390198279087167,0.939031339031339,0.9335232668566003,0.9228274194940861,0.02406449355111196,1255
0.04290914535522461,0.005378177425756147,0.0020369529724121095,0.00019773130118424156,0.7,0.01,3,3,500,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",0.9277964833520388,0.8753273475495698,0.9423868312757201,0.9384615384615385,0.933903133903134,0.9235750669084002,0.024608215139992392,1203
0.04505181312561035,0.004003791436156167,0.002245664596557617,0.00037466273180657123,0.7,0.01,3,3,500,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 1.0}",0.927235316124205,0.8746726524504302,0.9422933034044145,0.9344729344729344,0.9344729344729344,0.9226294281849837,0.024446970420048873,1278
0.013434839248657227,0.003710111210919773,0.0016545772552490235,0.0002516060262556515,0.7,0.01,3,5,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.7}",0.9108679386457164,0.8606434717545828,0.9326599326599326,0.9327635327635327,0.9358024691358025,0.9145474689919133,0.028393102022514112,1664
0.010650014877319336,0.0021791652860126175,0.0017496109008789062,0.00013046953046494422,0.7,0.01,3,5,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9139543583988029,0.8709315375982043,0.9345304900860455,0.9349477682811015,0.9311490978157645,0.9171026504359838,0.0243358333048108,1627
0.015020751953125,0.0027050624193255142,0.00266880989074707,0.0009970665821785072,0.7,0.01,3,5,100,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9132996632996633,0.8754208754208753,0.9328469884025439,0.9341880341880342,0.9353276353276352,0.9182166393277503,0.022880440614530387,1583
0.018328189849853516,0.0029594772627937463,0.001934385299682617,0.0003394823586993002,0.7,0.01,3,5,200,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.7}",0.9171343060231949,0.8673774784885896,0.9379910213243546,0.9374169040835708,0.9328584995251661,0.9185556418889753,0.026680620407372527,1573
0.020285606384277344,0.003829673435723423,0.0023124217987060547,0.0007704363339565219,0.7,0.01,3,5,200,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9171343060231949,0.872053872053872,0.9385521885521886,0.9390313390313391,0.9318138651471984,0.9197171141615585,0.025110102509249697,1516
0.020956039428710938,0.005564461761015794,0.002714729309082031,0.0009466740295959622,0.7,0.01,3,5,200,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9171343060231949,0.8748597081930415,0.9407968574635241,0.932573599240266,0.9362773029439695,0.9203283547727992,0.02408681934770416,1475
0.030065011978149415,0.006005365857869923,0.003102684020996094,0.0014325631100104838,0.7,0.01,3,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.7}",0.9230265619154508,0.8701833146277591,0.937897493453049,0.9355175688509022,0.9320037986704653,0.9197257475035254,0.02528118883205958,1515
0.023612499237060547,0.0020663543735247518,0.001939249038696289,0.00018451912381565577,0.7,0.01,3,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9236812570145904,0.873924429479985,0.940796857463524,0.9361823361823363,0.932573599240266,0.9214316958761403,0.02440792399641828,1383
0.028874683380126952,0.0022555843290807684,0.0034187793731689452,0.0012632568543711317,0.7,0.01,3,5,300,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.9244294799850356,0.8730826786382342,0.9420127197904975,0.9347578347578348,0.9342830009496677,0.9217131428242539,0.024950104931491964,1349
0.045482826232910153,0.004708271382970542,0.00229034423828125,0.0003342667455622833,0.7,0.01,3,5,500,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.7}",0.927235316124205,0.8721473999251776,0.9397680508791619,0.9375118708452042,0.9316239316239316,0.921657313879536,0.025143766342056385,1356
0.04408698081970215,0.0064468979963249054,0.0032643795013427733,0.0015098025250988628,0.7,0.01,3,5,500,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.8}",0.9281705948372615,0.8715862326973438,0.9425738870183314,0.9358024691358025,0.9314339981006647,0.9219134363578808,0.025621787640297513,1334
